class,logits1,logits2,name,path,prob,sum_squares
cat,227.65440368652344,-220.7339630126953,cat.1194.jpg,../train\cat.1194.jpg,0.0,100550.015625
cat,118.63111114501953,-116.6422119140625,cat.11940.jpg,../train\cat.11940.jpg,0.0,27678.74609375
cat,79.02661895751953,-75.91319274902344,cat.11941.jpg,../train\cat.11941.jpg,0.0,12008.01953125
cat,120.42363739013672,-114.94498443603516,cat.11942.jpg,../train\cat.11942.jpg,0.0,27714.203125
cat,170.27577209472656,-167.17991638183594,cat.11943.jpg,../train\cat.11943.jpg,0.0,56942.9609375
cat,187.14268493652344,-178.83047485351562,cat.11944.jpg,../train\cat.11944.jpg,0.0,67002.71875
cat,15.343889236450195,-17.50398063659668,cat.11945.jpg,../train\cat.11945.jpg,5.42439560608475e-15,541.8242797851562
cat,142.20364379882812,-141.6192169189453,cat.11946.jpg,../train\cat.11946.jpg,0.0,40277.87890625
cat,151.16455078125,-149.82626342773438,cat.11947.jpg,../train\cat.11947.jpg,0.0,45298.6328125
cat,87.74535369873047,-82.56482696533203,cat.11948.jpg,../train\cat.11948.jpg,0.0,14516.197265625
cat,107.0423812866211,-104.75052642822266,cat.11949.jpg,../train\cat.11949.jpg,0.0,22430.744140625
cat,37.291831970214844,-33.40327835083008,cat.1195.jpg,../train\cat.1195.jpg,1.9838190444844407e-31,2506.4599609375
cat,80.42467498779297,-79.74142456054688,cat.11950.jpg,../train\cat.11950.jpg,0.0,12826.8232421875
cat,219.70858764648438,-213.79795837402344,cat.11951.jpg,../train\cat.11951.jpg,0.0,93981.4296875
cat,132.20103454589844,-129.4352569580078,cat.11952.jpg,../train\cat.11952.jpg,0.0,34230.6015625
cat,127.82569122314453,-122.98211669921875,cat.11953.jpg,../train\cat.11953.jpg,0.0,31464.0078125
cat,123.92576599121094,-122.48461151123047,cat.11954.jpg,../train\cat.11954.jpg,0.0,30360.076171875
cat,128.823974609375,-124.21676635742188,cat.11955.jpg,../train\cat.11955.jpg,0.0,32025.421875
cat,181.86460876464844,-178.06570434570312,cat.11956.jpg,../train\cat.11956.jpg,0.0,64782.12890625
cat,189.62156677246094,-187.14163208007812,cat.11957.jpg,../train\cat.11957.jpg,0.0,70978.328125
cat,170.0684051513672,-166.6783447265625,cat.11958.jpg,../train\cat.11958.jpg,0.0,56704.9296875
cat,145.75393676757812,-141.4202423095703,cat.11959.jpg,../train\cat.11959.jpg,0.0,41243.8984375
cat,206.85760498046875,-204.45730590820312,cat.1196.jpg,../train\cat.1196.jpg,0.0,84592.859375
cat,249.37716674804688,-243.89950561523438,cat.11960.jpg,../train\cat.11960.jpg,0.0,121675.9375
cat,86.33472442626953,-87.01121520996094,cat.11961.jpg,../train\cat.11961.jpg,0.0,15024.63671875
cat,189.1723175048828,-183.87660217285156,cat.11962.jpg,../train\cat.11962.jpg,0.0,69596.765625
cat,114.5350112915039,-111.63218688964844,cat.11963.jpg,../train\cat.11963.jpg,0.0,25580.013671875
cat,166.45980834960938,-163.55398559570312,cat.11964.jpg,../train\cat.11964.jpg,0.0,54458.7734375
cat,179.0391845703125,-175.416259765625,cat.11965.jpg,../train\cat.11965.jpg,0.0,62825.890625
cat,125.96810150146484,-122.63483428955078,cat.11966.jpg,../train\cat.11966.jpg,0.0,30907.265625
cat,169.4586944580078,-166.2313690185547,cat.11967.jpg,../train\cat.11967.jpg,0.0,56349.1171875
cat,28.40291976928711,-28.60205841064453,cat.11968.jpg,../train\cat.11968.jpg,1.750058335948869e-25,1624.8035888671875
cat,272.7476806640625,-265.96710205078125,cat.11969.jpg,../train\cat.11969.jpg,0.0,145129.796875
cat,174.0872039794922,-166.0529327392578,cat.1197.jpg,../train\cat.1197.jpg,0.0,57879.9296875
cat,80.91830444335938,-77.26696014404297,cat.11970.jpg,../train\cat.11970.jpg,0.0,12517.955078125
cat,126.39527893066406,-124.13247680664062,cat.11971.jpg,../train\cat.11971.jpg,0.0,31384.638671875
cat,145.97344970703125,-141.530029296875,cat.11972.jpg,../train\cat.11972.jpg,0.0,41339.0
cat,132.99053955078125,-130.90956115722656,cat.11973.jpg,../train\cat.11973.jpg,0.0,34823.796875
cat,22.62200927734375,-16.510202407836914,cat.11974.jpg,../train\cat.11974.jpg,1.0118059190678221e-17,784.3421020507812
cat,125.93956756591797,-121.03417205810547,cat.11975.jpg,../train\cat.11975.jpg,0.0,30510.044921875
cat,275.4156494140625,-271.291259765625,cat.11976.jpg,../train\cat.11976.jpg,0.0,149452.71875
cat,160.4912567138672,-155.5995330810547,cat.11977.jpg,../train\cat.11977.jpg,0.0,49968.65625
cat,121.31293487548828,-117.63236236572266,cat.11978.jpg,../train\cat.11978.jpg,0.0,28554.201171875
cat,170.93881225585938,-165.84181213378906,cat.11979.jpg,../train\cat.11979.jpg,0.0,56723.5859375
cat,170.71446228027344,-167.727783203125,cat.1198.jpg,../train\cat.1198.jpg,0.0,57276.0390625
cat,-37.696712493896484,38.16374206542969,cat.11980.jpg,../train\cat.11980.jpg,1.0,2877.51318359375
cat,138.83763122558594,-136.27371215820312,cat.11981.jpg,../train\cat.11981.jpg,0.0,37846.4140625
cat,144.21310424804688,-139.52085876464844,cat.11982.jpg,../train\cat.11982.jpg,0.0,40263.4921875
cat,67.88810729980469,-65.7016372680664,cat.11983.jpg,../train\cat.11983.jpg,0.0,8925.5
cat,208.2793731689453,-205.94577026367188,cat.11984.jpg,../train\cat.11984.jpg,0.0,85793.953125
cat,174.74598693847656,-170.22239685058594,cat.11985.jpg,../train\cat.11985.jpg,0.0,59511.82421875
cat,74.58480834960938,-71.744140625,cat.11986.jpg,../train\cat.11986.jpg,0.0,10710.115234375
cat,105.0208511352539,-102.52519989013672,cat.11987.jpg,../train\cat.11987.jpg,0.0,21540.796875
cat,179.21775817871094,-176.75213623046875,cat.11988.jpg,../train\cat.11988.jpg,0.0,63360.3203125
cat,102.39301300048828,-101.12899780273438,cat.11989.jpg,../train\cat.11989.jpg,0.0,20711.40234375
cat,132.36572265625,-130.07069396972656,cat.1199.jpg,../train\cat.1199.jpg,0.0,34439.0703125
cat,99.63655853271484,-96.8983154296875,cat.11990.jpg,../train\cat.11990.jpg,0.0,19316.7265625
cat,217.31869506835938,-208.84033203125,cat.11991.jpg,../train\cat.11991.jpg,0.0,90841.703125
cat,165.15310668945312,-162.0520782470703,cat.11992.jpg,../train\cat.11992.jpg,0.0,53536.42578125
cat,172.45223999023438,-167.18968200683594,cat.11993.jpg,../train\cat.11993.jpg,0.0,57692.1640625
cat,180.41131591796875,-172.6763153076172,cat.11994.jpg,../train\cat.11994.jpg,0.0,62365.3515625
cat,97.0875015258789,-93.17142486572266,cat.11995.jpg,../train\cat.11995.jpg,0.0,18106.8984375
cat,62.4406852722168,-60.9807014465332,cat.11996.jpg,../train\cat.11996.jpg,0.0,7617.4853515625
cat,98.57062530517578,-96.05443572998047,cat.11997.jpg,../train\cat.11997.jpg,0.0,18942.623046875
cat,79.85890197753906,-76.52957916259766,cat.11998.jpg,../train\cat.11998.jpg,0.0,12234.220703125
cat,210.0104217529297,-203.57626342773438,cat.11999.jpg,../train\cat.11999.jpg,0.0,85547.671875
cat,119.78137969970703,-116.49560546875,cat.12.jpg,../train\cat.12.jpg,0.0,27918.8046875
cat,75.59146881103516,-74.60566711425781,cat.120.jpg,../train\cat.120.jpg,0.0,11280.076171875
cat,100.6148681640625,-97.46782684326172,cat.1200.jpg,../train\cat.1200.jpg,0.0,19623.328125
cat,92.72895812988281,-92.34716796875,cat.12000.jpg,../train\cat.12000.jpg,0.0,17126.66015625
cat,49.517608642578125,-43.1495361328125,cat.12001.jpg,../train\cat.12001.jpg,0.0,4313.8759765625
cat,83.78389739990234,-82.73672485351562,cat.12002.jpg,../train\cat.12002.jpg,0.0,13865.107421875
cat,185.98585510253906,-181.56398010253906,cat.12003.jpg,../train\cat.12003.jpg,0.0,67556.21875
cat,143.3434295654297,-138.4586639404297,cat.12004.jpg,../train\cat.12004.jpg,0.0,39718.140625
cat,116.09822082519531,-114.56666564941406,cat.12005.jpg,../train\cat.12005.jpg,0.0,26604.31640625
cat,178.54771423339844,-174.0444793701172,cat.12006.jpg,../train\cat.12006.jpg,0.0,62170.765625
cat,122.56475830078125,-119.44744873046875,cat.12007.jpg,../train\cat.12007.jpg,0.0,29289.8125
cat,93.40686798095703,-90.92176055908203,cat.12008.jpg,../train\cat.12008.jpg,0.0,16991.609375
cat,95.6424560546875,-93.16924285888672,cat.12009.jpg,../train\cat.12009.jpg,0.0,17827.98828125
cat,122.10025787353516,-118.85821533203125,cat.1201.jpg,../train\cat.1201.jpg,0.0,29035.748046875
cat,175.5509033203125,-172.76113891601562,cat.12010.jpg,../train\cat.12010.jpg,0.0,60664.53125
cat,109.41799926757812,-107.48417663574219,cat.12011.jpg,../train\cat.12011.jpg,0.0,23525.1484375
cat,162.95706176757812,-157.09384155273438,cat.12012.jpg,../train\cat.12012.jpg,0.0,51233.4765625
cat,219.5122833251953,-217.01173400878906,cat.12013.jpg,../train\cat.12013.jpg,0.0,95279.734375
cat,101.47050476074219,-98.6218032836914,cat.12014.jpg,../train\cat.12014.jpg,0.0,20022.5234375
cat,169.99136352539062,-165.83848571777344,cat.12015.jpg,../train\cat.12015.jpg,0.0,56399.46875
cat,113.94876861572266,-110.58846282958984,cat.12016.jpg,../train\cat.12016.jpg,0.0,25214.130859375
cat,234.60704040527344,-233.2676239013672,cat.12017.jpg,../train\cat.12017.jpg,0.0,109454.25
cat,146.5589141845703,-144.2694854736328,cat.12018.jpg,../train\cat.12018.jpg,0.0,42293.19921875
cat,111.5260009765625,-111.2579345703125,cat.12019.jpg,../train\cat.12019.jpg,0.0,24816.376953125
cat,124.53621673583984,-121.15807342529297,cat.1202.jpg,../train\cat.1202.jpg,0.0,30188.546875
cat,99.27749633789062,-97.00929260253906,cat.12020.jpg,../train\cat.12020.jpg,0.0,19266.82421875
cat,57.961830139160156,-54.28963851928711,cat.12021.jpg,../train\cat.12021.jpg,0.0,6306.9384765625
cat,188.07359313964844,-183.36924743652344,cat.12022.jpg,../train\cat.12022.jpg,0.0,68995.953125
cat,205.4447479248047,-199.95004272460938,cat.12023.jpg,../train\cat.12023.jpg,0.0,82187.5625
cat,156.84762573242188,-151.98297119140625,cat.12024.jpg,../train\cat.12024.jpg,0.0,47700.0
cat,136.15618896484375,-130.57261657714844,cat.12025.jpg,../train\cat.12025.jpg,0.0,35587.71875
cat,216.21588134765625,-209.1647186279297,cat.12026.jpg,../train\cat.12026.jpg,0.0,90499.1875
cat,82.46281433105469,-79.40633392333984,cat.12027.jpg,../train\cat.12027.jpg,0.0,13105.4814453125
cat,28.577285766601562,-26.530729293823242,cat.12028.jpg,../train\cat.12028.jpg,1.1665203722017453e-24,1520.540771484375
cat,161.67738342285156,-157.39669799804688,cat.12029.jpg,../train\cat.12029.jpg,0.0,50913.296875
cat,140.6982421875,-135.4882354736328,cat.1203.jpg,../train\cat.1203.jpg,0.0,38153.05859375
cat,129.62876892089844,-127.31275939941406,cat.12030.jpg,../train\cat.12030.jpg,0.0,33012.15625
cat,49.73424530029297,-46.755088806152344,cat.12031.jpg,../train\cat.12031.jpg,0.0,4659.533203125
cat,137.7052001953125,-134.76841735839844,cat.12032.jpg,../train\cat.12032.jpg,0.0,37125.25
cat,103.7074203491211,-98.52021026611328,cat.12033.jpg,../train\cat.12033.jpg,0.0,20461.4609375
cat,99.81151580810547,-96.90485382080078,cat.12034.jpg,../train\cat.12034.jpg,0.0,19352.890625
cat,100.53289031982422,-94.63512420654297,cat.12035.jpg,../train\cat.12035.jpg,0.0,19062.66796875
cat,113.49495697021484,-111.86898803710938,cat.12036.jpg,../train\cat.12036.jpg,0.0,25395.77734375
cat,133.4765167236328,-130.7548065185547,cat.12037.jpg,../train\cat.12037.jpg,0.0,34912.80078125
cat,146.69143676757812,-140.71078491210938,cat.12038.jpg,../train\cat.12038.jpg,0.0,41317.90234375
cat,180.84738159179688,-177.0493621826172,cat.12039.jpg,../train\cat.12039.jpg,0.0,64052.25
cat,153.44650268554688,-150.16275024414062,cat.1204.jpg,../train\cat.1204.jpg,0.0,46094.6796875
cat,180.70777893066406,-174.39599609375,cat.12040.jpg,../train\cat.12040.jpg,0.0,63069.265625
cat,163.36544799804688,-155.16009521484375,cat.12041.jpg,../train\cat.12041.jpg,0.0,50762.921875
cat,149.66517639160156,-147.8330535888672,cat.12042.jpg,../train\cat.12042.jpg,0.0,44254.2734375
cat,170.60760498046875,-166.04554748535156,cat.12043.jpg,../train\cat.12043.jpg,0.0,56678.078125
cat,150.37442016601562,-145.2908477783203,cat.12044.jpg,../train\cat.12044.jpg,0.0,43721.8984375
cat,166.78305053710938,-165.51136779785156,cat.12045.jpg,../train\cat.12045.jpg,0.0,55210.6015625
cat,172.10008239746094,-165.25502014160156,cat.12046.jpg,../train\cat.12046.jpg,0.0,56927.66015625
cat,241.62762451171875,-236.48977661132812,cat.12047.jpg,../train\cat.12047.jpg,0.0,114311.328125
cat,108.7540054321289,-105.59627532958984,cat.12048.jpg,../train\cat.12048.jpg,0.0,22978.0078125
cat,144.43478393554688,-140.7723388671875,cat.12049.jpg,../train\cat.12049.jpg,0.0,40678.2578125
cat,123.73898315429688,-119.7052993774414,cat.1205.jpg,../train\cat.1205.jpg,0.0,29640.6953125
cat,173.80496215820312,-171.44483947753906,cat.12050.jpg,../train\cat.12050.jpg,0.0,59601.49609375
cat,127.95043182373047,-125.79670715332031,cat.12051.jpg,../train\cat.12051.jpg,0.0,32196.125
cat,180.62986755371094,-178.2185821533203,cat.12052.jpg,../train\cat.12052.jpg,0.0,64389.01171875
cat,144.89202880859375,-139.94671630859375,cat.12053.jpg,../train\cat.12053.jpg,0.0,40578.78125
cat,149.50474548339844,-147.36094665527344,cat.12054.jpg,../train\cat.12054.jpg,0.0,44066.9140625
cat,140.6265106201172,-139.3189697265625,cat.12055.jpg,../train\cat.12055.jpg,0.0,39185.59375
cat,163.46360778808594,-159.7371826171875,cat.12056.jpg,../train\cat.12056.jpg,0.0,52236.3203125
cat,175.37823486328125,-172.6258544921875,cat.12057.jpg,../train\cat.12057.jpg,0.0,60557.2109375
cat,206.27963256835938,-202.3812713623047,cat.12058.jpg,../train\cat.12058.jpg,0.0,83509.46875
cat,151.4298553466797,-148.3341522216797,cat.12059.jpg,../train\cat.12059.jpg,0.0,44934.0234375
cat,96.80831146240234,-96.5592269897461,cat.1206.jpg,../train\cat.1206.jpg,0.0,18695.53515625
cat,149.22293090820312,-146.9357147216797,cat.12060.jpg,../train\cat.12060.jpg,0.0,43857.5859375
cat,112.47904968261719,-108.65865325927734,cat.12061.jpg,../train\cat.12061.jpg,0.0,24458.23828125
cat,73.0714340209961,-69.41754913330078,cat.12062.jpg,../train\cat.12062.jpg,0.0,10158.23046875
cat,127.77767181396484,-123.17839050292969,cat.12063.jpg,../train\cat.12063.jpg,0.0,31500.05078125
cat,141.76834106445312,-137.93524169921875,cat.12064.jpg,../train\cat.12064.jpg,0.0,39124.390625
cat,181.4381561279297,-173.7776336669922,cat.12065.jpg,../train\cat.12065.jpg,0.0,63118.46875
cat,38.19094467163086,-35.26338195800781,cat.12066.jpg,../train\cat.12066.jpg,1.2565784817740704e-32,2702.05419921875
cat,112.95319366455078,-110.8304443359375,cat.12067.jpg,../train\cat.12067.jpg,0.0,25041.8125
cat,128.28591918945312,-125.093505859375,cat.12068.jpg,../train\cat.12068.jpg,0.0,32105.662109375
cat,165.09439086914062,-160.62652587890625,cat.12069.jpg,../train\cat.12069.jpg,0.0,53057.0390625
cat,83.7864990234375,-80.23821258544922,cat.1207.jpg,../train\cat.1207.jpg,0.0,13458.34765625
cat,188.68475341796875,-183.3236541748047,cat.12070.jpg,../train\cat.12070.jpg,0.0,69209.5
cat,112.7547836303711,-110.57796478271484,cat.12071.jpg,../train\cat.12071.jpg,0.0,24941.12890625
cat,83.66692352294922,-81.70404052734375,cat.12072.jpg,../train\cat.12072.jpg,0.0,13675.705078125
cat,99.91729736328125,-93.2804183959961,cat.12073.jpg,../train\cat.12073.jpg,0.0,18684.703125
cat,146.91465759277344,-141.201904296875,cat.12074.jpg,../train\cat.12074.jpg,0.0,41521.89453125
cat,203.91004943847656,-199.08746337890625,cat.12075.jpg,../train\cat.12075.jpg,0.0,81215.125
cat,148.54403686523438,-145.3625030517578,cat.12076.jpg,../train\cat.12076.jpg,0.0,43195.5859375
cat,111.5882568359375,-107.72856140136719,cat.12077.jpg,../train\cat.12077.jpg,0.0,24057.3828125
cat,133.70594787597656,-130.09521484375,cat.12078.jpg,../train\cat.12078.jpg,0.0,34802.046875
cat,139.1888885498047,-133.31178283691406,cat.12079.jpg,../train\cat.12079.jpg,0.0,37145.578125
cat,153.8656463623047,-147.01390075683594,cat.1208.jpg,../train\cat.1208.jpg,0.0,45287.7265625
cat,220.4735870361328,-214.11395263671875,cat.12080.jpg,../train\cat.12080.jpg,0.0,94453.390625
cat,193.3922119140625,-188.95738220214844,cat.12081.jpg,../train\cat.12081.jpg,0.0,73105.4375
cat,189.77536010742188,-182.14666748046875,cat.12082.jpg,../train\cat.12082.jpg,0.0,69192.09375
cat,189.98387145996094,-187.59432983398438,cat.12083.jpg,../train\cat.12083.jpg,0.0,71285.5
cat,144.1967315673828,-140.74668884277344,cat.12084.jpg,../train\cat.12084.jpg,0.0,40602.328125
cat,116.81729888916016,-111.81134796142578,cat.12085.jpg,../train\cat.12085.jpg,0.0,26148.05859375
cat,33.16960525512695,-30.5832576751709,cat.12086.jpg,../train\cat.12086.jpg,2.0534505808299757e-28,2035.558349609375
cat,81.01748657226562,-78.9678726196289,cat.12087.jpg,../train\cat.12087.jpg,0.0,12799.7578125
cat,130.6533203125,-128.90834045410156,cat.12088.jpg,../train\cat.12088.jpg,0.0,33687.6484375
cat,147.11058044433594,-144.33358764648438,cat.12089.jpg,../train\cat.12089.jpg,0.0,42473.70703125
cat,193.05120849609375,-187.76434326171875,cat.1209.jpg,../train\cat.1209.jpg,0.0,72524.21875
cat,117.87125396728516,-113.26176452636719,cat.12090.jpg,../train\cat.12090.jpg,0.0,26721.859375
cat,40.43773651123047,-38.56149673461914,cat.12091.jpg,../train\cat.12091.jpg,4.909839013236849e-35,3122.19970703125
cat,185.18795776367188,-180.40493774414062,cat.12092.jpg,../train\cat.12092.jpg,0.0,66840.515625
cat,126.24214172363281,-122.4575424194336,cat.12093.jpg,../train\cat.12093.jpg,0.0,30932.927734375
cat,97.0372314453125,-94.15648651123047,cat.12094.jpg,../train\cat.12094.jpg,0.0,18281.66796875
cat,187.4422607421875,-181.7760467529297,cat.12095.jpg,../train\cat.12095.jpg,0.0,68177.1328125
cat,150.44166564941406,-144.76853942871094,cat.12096.jpg,../train\cat.12096.jpg,0.0,43590.625
cat,112.76690673828125,-107.70970916748047,cat.12097.jpg,../train\cat.12097.jpg,0.0,24317.7578125
cat,74.0780029296875,-73.36936950683594,cat.12098.jpg,../train\cat.12098.jpg,0.0,10870.615234375
cat,175.98768615722656,-171.11929321289062,cat.12099.jpg,../train\cat.12099.jpg,0.0,60253.4765625
cat,-29.7614803314209,31.283571243286133,cat.121.jpg,../train\cat.121.jpg,1.0,1864.407470703125
cat,69.37529754638672,-66.37861633300781,cat.1210.jpg,../train\cat.1210.jpg,0.0,9219.052734375
cat,186.30796813964844,-180.18438720703125,cat.12100.jpg,../train\cat.12100.jpg,0.0,67177.078125
cat,241.58273315429688,-232.6231689453125,cat.12101.jpg,../train\cat.12101.jpg,0.0,112475.7578125
cat,146.3702392578125,-142.56979370117188,cat.12102.jpg,../train\cat.12102.jpg,0.0,41750.390625
cat,203.00302124023438,-196.06661987304688,cat.12103.jpg,../train\cat.12103.jpg,0.0,79652.34375
cat,132.09506225585938,-127.93975067138672,cat.12104.jpg,../train\cat.12104.jpg,0.0,33817.6875
cat,43.91786193847656,-43.14169692993164,cat.12105.jpg,../train\cat.12105.jpg,1.5506567019239563e-38,3789.984619140625
cat,204.5948486328125,-201.46188354492188,cat.12106.jpg,../train\cat.12106.jpg,0.0,82445.9375
cat,41.00837326049805,-41.76490020751953,cat.12107.jpg,../train\cat.12107.jpg,1.127264303331728e-36,3425.99365234375
cat,122.18668365478516,-118.4496841430664,cat.12108.jpg,../train\cat.12108.jpg,0.0,28959.9140625
cat,206.78366088867188,-203.87060546875,cat.12109.jpg,../train\cat.12109.jpg,0.0,84322.703125
cat,184.75685119628906,-177.99989318847656,cat.1211.jpg,../train\cat.1211.jpg,0.0,65819.0546875
cat,104.54505157470703,-102.12820434570312,cat.12110.jpg,../train\cat.12110.jpg,0.0,21359.837890625
cat,150.86102294921875,-142.25587463378906,cat.12111.jpg,../train\cat.12111.jpg,0.0,42995.78125
cat,67.02259063720703,-64.31639862060547,cat.12112.jpg,../train\cat.12112.jpg,0.0,8628.626953125
cat,122.65788269042969,-121.24137878417969,cat.12113.jpg,../train\cat.12113.jpg,0.0,29744.427734375
cat,174.2266845703125,-170.13027954101562,cat.12114.jpg,../train\cat.12114.jpg,0.0,59299.25
cat,161.17120361328125,-158.9415283203125,cat.12115.jpg,../train\cat.12115.jpg,0.0,51238.56640625
cat,146.56442260742188,-143.45106506347656,cat.12116.jpg,../train\cat.12116.jpg,0.0,42059.33984375
cat,105.79422760009766,-103.12035369873047,cat.12117.jpg,../train\cat.12117.jpg,0.0,21826.2265625
cat,181.1325225830078,-176.34873962402344,cat.12118.jpg,../train\cat.12118.jpg,0.0,63907.87109375
cat,230.77227783203125,-222.7384490966797,cat.12119.jpg,../train\cat.12119.jpg,0.0,102868.265625
cat,127.18636322021484,-123.70137023925781,cat.1212.jpg,../train\cat.1212.jpg,0.0,31478.400390625
cat,203.0933380126953,-199.52931213378906,cat.12120.jpg,../train\cat.12120.jpg,0.0,81058.84375
cat,73.77816772460938,-68.60874938964844,cat.12121.jpg,../train\cat.12121.jpg,0.0,10150.37890625
cat,189.22332763671875,-185.8328399658203,cat.12122.jpg,../train\cat.12122.jpg,0.0,70339.3125
cat,135.1264190673828,-130.81027221679688,cat.12123.jpg,../train\cat.12123.jpg,0.0,35370.4765625
cat,150.59585571289062,-145.568359375,cat.12124.jpg,../train\cat.12124.jpg,0.0,43869.2578125
cat,124.81670379638672,-119.54887390136719,cat.12125.jpg,../train\cat.12125.jpg,0.0,29871.14453125
cat,-0.14829471707344055,3.602552652359009,cat.12126.jpg,../train\cat.12126.jpg,0.9770416617393494,13.000377655029297
cat,92.95369720458984,-91.27159881591797,cat.12127.jpg,../train\cat.12127.jpg,0.0,16970.89453125
cat,225.37698364257812,-219.18875122070312,cat.12128.jpg,../train\cat.12128.jpg,0.0,98838.4921875
cat,169.4242401123047,-165.4437255859375,cat.12129.jpg,../train\cat.12129.jpg,0.0,56076.19921875
cat,100.90612030029297,-99.06013488769531,cat.1213.jpg,../train\cat.1213.jpg,0.0,19994.955078125
cat,255.9006805419922,-239.72012329101562,cat.12130.jpg,../train\cat.12130.jpg,0.0,122950.8984375
cat,-6.242192268371582,8.407293319702148,cat.12131.jpg,../train\cat.12131.jpg,0.9999995231628418,109.64754486083984
cat,164.46807861328125,-160.22862243652344,cat.12132.jpg,../train\cat.12132.jpg,0.0,52722.9609375
cat,86.36974334716797,-83.20685577392578,cat.12133.jpg,../train\cat.12133.jpg,0.0,14383.11328125
cat,69.71294403076172,-67.63355255126953,cat.12134.jpg,../train\cat.12134.jpg,0.0,9434.19140625
cat,130.96951293945312,-128.78944396972656,cat.12135.jpg,../train\cat.12135.jpg,0.0,33739.734375
cat,104.84748840332031,-105.43587493896484,cat.12136.jpg,../train\cat.12136.jpg,0.0,22109.71875
cat,97.59052276611328,-94.23994445800781,cat.12137.jpg,../train\cat.12137.jpg,0.0,18405.078125
cat,56.15640640258789,-55.91474151611328,cat.12138.jpg,../train\cat.12138.jpg,0.0,6280.0
cat,140.6474151611328,-136.3319549560547,cat.12139.jpg,../train\cat.12139.jpg,0.0,38368.09765625
cat,204.83306884765625,-202.06253051757812,cat.1214.jpg,../train\cat.1214.jpg,0.0,82785.8515625
cat,176.69308471679688,-170.79042053222656,cat.12140.jpg,../train\cat.12140.jpg,0.0,60389.8125
cat,146.0350799560547,-143.71620178222656,cat.12141.jpg,../train\cat.12141.jpg,0.0,41980.58984375
cat,131.87539672851562,-130.0208740234375,cat.12142.jpg,../train\cat.12142.jpg,0.0,34296.546875
cat,154.36717224121094,-151.4091796875,cat.12143.jpg,../train\cat.12143.jpg,0.0,46753.96484375
cat,153.73165893554688,-150.36605834960938,cat.12144.jpg,../train\cat.12144.jpg,0.0,46243.375
cat,149.24703979492188,-142.9978485107422,cat.12145.jpg,../train\cat.12145.jpg,0.0,42723.0625
cat,50.52783966064453,-47.97883987426758,cat.12146.jpg,../train\cat.12146.jpg,0.0,4855.03125
cat,167.37255859375,-160.74948120117188,cat.12147.jpg,../train\cat.12147.jpg,0.0,53853.96875
cat,171.98118591308594,-170.43667602539062,cat.12148.jpg,../train\cat.12148.jpg,0.0,58626.1875
cat,137.30892944335938,-136.2408905029297,cat.12149.jpg,../train\cat.12149.jpg,0.0,37415.3203125
cat,119.5670166015625,-116.68809509277344,cat.1215.jpg,../train\cat.1215.jpg,0.0,27912.3828125
cat,141.4047088623047,-134.57962036132812,cat.12150.jpg,../train\cat.12150.jpg,0.0,38106.96484375
cat,124.31934356689453,-120.79157257080078,cat.12151.jpg,../train\cat.12151.jpg,0.0,30045.90234375
cat,96.20130920410156,-97.26327514648438,cat.12152.jpg,../train\cat.12152.jpg,0.0,18714.8359375
cat,171.9552001953125,-165.2831268310547,cat.12153.jpg,../train\cat.12153.jpg,0.0,56887.1015625
cat,140.09762573242188,-134.9180450439453,cat.12154.jpg,../train\cat.12154.jpg,0.0,37830.2265625
cat,72.55671691894531,-65.80303192138672,cat.12155.jpg,../train\cat.12155.jpg,0.0,9594.515625
cat,192.11631774902344,-185.90396118164062,cat.12156.jpg,../train\cat.12156.jpg,0.0,71468.9609375
cat,216.07427978515625,-215.08282470703125,cat.12157.jpg,../train\cat.12157.jpg,0.0,92948.71875
cat,152.16114807128906,-146.7231903076172,cat.12158.jpg,../train\cat.12158.jpg,0.0,44680.7109375
cat,82.45362854003906,-80.29267883300781,cat.12159.jpg,../train\cat.12159.jpg,0.0,13245.515625
cat,154.68931579589844,-153.2420196533203,cat.1216.jpg,../train\cat.1216.jpg,0.0,47411.90234375
cat,105.68004608154297,-100.58351135253906,cat.12160.jpg,../train\cat.12160.jpg,0.0,21285.31640625
cat,94.46012115478516,-90.1045150756836,cat.12161.jpg,../train\cat.12161.jpg,0.0,17041.5390625
cat,160.0821533203125,-156.2161102294922,cat.12162.jpg,../train\cat.12162.jpg,0.0,50029.765625
cat,177.37303161621094,-173.27947998046875,cat.12163.jpg,../train\cat.12163.jpg,0.0,61486.96875
cat,143.09454345703125,-140.02716064453125,cat.12164.jpg,../train\cat.12164.jpg,0.0,40083.65625
cat,197.30905151367188,-192.52980041503906,cat.12165.jpg,../train\cat.12165.jpg,0.0,75998.5859375
cat,83.5051498413086,-82.47941589355469,cat.12166.jpg,../train\cat.12166.jpg,0.0,13775.9638671875
cat,188.15382385253906,-183.23777770996094,cat.12167.jpg,../train\cat.12167.jpg,0.0,68977.9453125
cat,139.2230682373047,-135.23507690429688,cat.12168.jpg,../train\cat.12168.jpg,0.0,37671.5859375
cat,110.72367095947266,-109.09254455566406,cat.12169.jpg,../train\cat.12169.jpg,0.0,24160.9140625
cat,183.05421447753906,-180.0064697265625,cat.1217.jpg,../train\cat.1217.jpg,0.0,65911.171875
cat,95.24552917480469,-92.58060455322266,cat.12170.jpg,../train\cat.12170.jpg,0.0,17642.87890625
cat,102.54098510742188,-98.32740020751953,cat.12171.jpg,../train\cat.12171.jpg,0.0,20182.9296875
